tweet_id,jpg_url,img_num,prediction,algorithm_number,confidence,Isdog
693231807727280129,https://pbs.twimg.com/media/CZ7aplIUsAAq-8s.jpg,1,Rhodesian_ridgeback,p3,,True
693231807727280129,https://pbs.twimg.com/media/CZ7aplIUsAAq-8s.jpg,1,Chesapeake_bay_retriever,p2,0.0783998,True
693262851218264065,https://pbs.twimg.com/media/CZ724fDUYAAytS-.jpg,1,Labrador_retriever,p2,,True
693262851218264065,https://pbs.twimg.com/media/CZ724fDUYAAytS-.jpg,1,Golden_retriever,p1,0.989333,True
693262851218264065,https://pbs.twimg.com/media/CZ724fDUYAAytS-.jpg,1,Kuvasz,p3,,True
693280720173801472,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,1,Bull_mastiff,p2,,True
693280720173801472,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,1,Labrador_retriever,p1,,True
693280720173801472,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,1,Box_turtle,p3,0.16433699999999998,True
693486665285931008,https://pbs.twimg.com/ext_tw_video_thumb/693486485266247680/pu/img/KhapmUYPQTpbwNf8.jpg,1,Siamese_cat,p2,0.290971,True
693486665285931008,https://pbs.twimg.com/ext_tw_video_thumb/693486485266247680/pu/img/KhapmUYPQTpbwNf8.jpg,1,Black-footed_ferret,p3,0.0399667,True
693486665285931008,https://pbs.twimg.com/ext_tw_video_thumb/693486485266247680/pu/img/KhapmUYPQTpbwNf8.jpg,1,Sea_lion,p1,,True
693590843962331137,https://pbs.twimg.com/media/CaAhMb1XEAAB6Bz.jpg,1,Grey_fox,p2,,False
693590843962331137,https://pbs.twimg.com/media/CaAhMb1XEAAB6Bz.jpg,1,Siamese_cat,p3,,False
693590843962331137,https://pbs.twimg.com/media/CaAhMb1XEAAB6Bz.jpg,1,Dining_table,p1,,True
693622659251335168,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,1,Siberian_husky,p2,0.385075,True
693622659251335168,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,1,Malamute,p1,,True
693622659251335168,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,1,Eskimo_dog,p3,0.163485,True
693629975228977152,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,1,French_bulldog,p2,,True
693629975228977152,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,1,Boston_bull,p3,,True
693629975228977152,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,1,Pug,p1,,True
693642232151285760,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,1,German_short-haired_pointer,p3,0.06700039999999999,True
693642232151285760,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,1,Scottish_deerhound,p1,,True
693642232151285760,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,1,Bluetick,p2,,True
693647888581312512,https://pbs.twimg.com/media/CaBVE80WAAA8sGk.jpg,1,Bathtub,p3,0.0663684,False
693647888581312512,https://pbs.twimg.com/media/CaBVE80WAAA8sGk.jpg,1,Washbasin,p1,0.272451,False
693647888581312512,https://pbs.twimg.com/media/CaBVE80WAAA8sGk.jpg,1,Doormat,p2,,True
693942351086120961,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,1,Schipperke,p3,0.0808019,True
693942351086120961,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,1,Norwegian_elkhound,p2,,True
693942351086120961,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,1,Groenendael,p1,0.550796,True
694001791655137281,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,1,Pembroke,p1,0.769999,True
694001791655137281,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,1,Cardigan,p2,,True
694001791655137281,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,1,Chihuahua,p3,0.000246837,True
694183373896572928,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,1,Pekinese,p2,,True
694183373896572928,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,1,Teddy,p1,0.441499,True
694183373896572928,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,1,Shih-tzu,p3,0.0720988,True
694206574471057408,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,1,Shih-tzu,p1,,True
694206574471057408,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,1,Toy_poodle,p2,0.15572,True
694206574471057408,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,1,Maltese_dog,p3,,True
694329668942569472,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,1,Saint_bernard,p3,0.00161729,True
694329668942569472,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,1,Bull_mastiff,p2,,True
694329668942569472,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,1,Boxer,p1,,True
694352839993344000,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,2,Silky_terrier,p3,,True
694352839993344000,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,2,Yorkshire_terrier,p2,0.328173,True
694352839993344000,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,2,Australian_terrier,p1,,True
694356675654983680,https://pbs.twimg.com/media/CaLZtmsWQAApbFw.jpg,1,Pretzel,p3,,True
694356675654983680,https://pbs.twimg.com/media/CaLZtmsWQAApbFw.jpg,1,Hamster,p1,,True
694356675654983680,https://pbs.twimg.com/media/CaLZtmsWQAApbFw.jpg,1,Pomeranian,p2,,True
694669722378485760,https://pbs.twimg.com/media/CaP2bS8WYAAsMdx.jpg,2,Marmot,p3,0.148309,False
694669722378485760,https://pbs.twimg.com/media/CaP2bS8WYAAsMdx.jpg,2,Mongoose,p2,,True
694669722378485760,https://pbs.twimg.com/media/CaP2bS8WYAAsMdx.jpg,2,Beaver,p1,0.457094,True
694905863685980160,https://pbs.twimg.com/media/CaTNMUgUYAAB6vs.jpg,1,Fur_coat,p2,0.139099,True
694905863685980160,https://pbs.twimg.com/media/CaTNMUgUYAAB6vs.jpg,1,Black-footed_ferret,p3,,True
694905863685980160,https://pbs.twimg.com/media/CaTNMUgUYAAB6vs.jpg,1,Bow_tie,p1,,False
695051054296211456,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,1,Boston_bull,p1,,True
695051054296211456,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,1,Pug,p2,,True
695051054296211456,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,1,Chihuahua,p3,,True
695064344191721472,https://pbs.twimg.com/ext_tw_video_thumb/695064251149508610/pu/img/0OPED0aUurb9Z16a.jpg,1,Ice_lolly,p3,,False
695064344191721472,https://pbs.twimg.com/ext_tw_video_thumb/695064251149508610/pu/img/0OPED0aUurb9Z16a.jpg,1,Sunglasses,p2,0.07755210000000001,False
695064344191721472,https://pbs.twimg.com/ext_tw_video_thumb/695064251149508610/pu/img/0OPED0aUurb9Z16a.jpg,1,Seat_belt,p1,0.522211,True
695074328191332352,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,1,Tibetan_terrier,p2,,True
695074328191332352,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,1,Lhasa,p3,,True
695074328191332352,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,1,Shih-tzu,p1,,True
695095422348574720,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,1,Chihuahua,p2,,True
695095422348574720,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,1,Papillon,p1,,True
695095422348574720,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,1,Border_collie,p3,0.0934574,True
695314793360662529,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,2,Lhasa,p2,0.125046,True
695314793360662529,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,2,Maltese_dog,p1,0.678547,True
695314793360662529,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,2,Pekinese,p3,,True
695409464418041856,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,1,Pekinese,p3,,True
695409464418041856,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,1,Bull_mastiff,p2,,True
695409464418041856,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,1,Pug,p1,,True
695446424020918272,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,1,Cardigan,p2,0.121102,True
695446424020918272,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,1,Pembroke,p3,,True
695446424020918272,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,1,Basenji,p1,,True
695629776980148225,https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,1,Otterhound,p2,,True
695629776980148225,https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,1,West_highland_white_terrier,p3,,True
695629776980148225,https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,1,Old_english_sheepdog,p1,,True
695767669421768709,https://pbs.twimg.com/media/CafdAWCW0AE3Igl.jpg,1,Afghan_hound,p3,0.0233025,True
695767669421768709,https://pbs.twimg.com/media/CafdAWCW0AE3Igl.jpg,1,Soft-coated_wheaten_terrier,p1,,True
695767669421768709,https://pbs.twimg.com/media/CafdAWCW0AE3Igl.jpg,1,Lakeland_terrier,p2,0.121662,True
695794761660297217,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg,1,White_wolf,p3,0.00148234,False
695794761660297217,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg,1,Samoyed,p1,,True
695794761660297217,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg,1,Arctic_fox,p2,,True
695816827381944320,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,1,Chow,p2,,True
695816827381944320,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,1,Sunglasses,p3,,False
695816827381944320,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,1,Pomeranian,p1,,True
696405997980676096,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,1,Great_pyrenees,p3,,True
696405997980676096,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,1,Borzoi,p1,,True
696405997980676096,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,1,Walker_hound,p2,,True
696488710901260288,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,1,Scotch_terrier,p2,,True
696488710901260288,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,1,Briard,p1,,True
696488710901260288,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,1,Giant_schnauzer,p3,,True
696713835009417216,https://pbs.twimg.com/media/Cas5h-wWcAA3nAc.jpg,1,Chesapeake_bay_retriever,p2,0.321589,True
696713835009417216,https://pbs.twimg.com/media/Cas5h-wWcAA3nAc.jpg,1,Vizsla,p3,,True
696713835009417216,https://pbs.twimg.com/media/Cas5h-wWcAA3nAc.jpg,1,Car_mirror,p1,,True
696754882863349760,https://pbs.twimg.com/media/Cate3eLUcAEIuph.jpg,1,Scottish_deerhound,p3,,True
696754882863349760,https://pbs.twimg.com/media/Cate3eLUcAEIuph.jpg,1,Toy_poodle,p2,,True
696754882863349760,https://pbs.twimg.com/media/Cate3eLUcAEIuph.jpg,1,Weasel,p1,,False
696877980375769088,https://pbs.twimg.com/media/CavO0uuWEAE96Ed.jpg,1,Spatula,p2,0.12345,True
696877980375769088,https://pbs.twimg.com/media/CavO0uuWEAE96Ed.jpg,1,Space_heater,p1,,True
696877980375769088,https://pbs.twimg.com/media/CavO0uuWEAE96Ed.jpg,1,Vacuum,p3,,False
696886256886657024,https://pbs.twimg.com/media/CavWWdFWAAArflW.jpg,1,Golden_retriever,p2,,True
696886256886657024,https://pbs.twimg.com/media/CavWWdFWAAArflW.jpg,1,Kuvasz,p1,,True
696886256886657024,https://pbs.twimg.com/media/CavWWdFWAAArflW.jpg,1,Dingo,p3,,True
696894894812565505,https://pbs.twimg.com/media/CaveNQcVIAECyBr.jpg,1,Beagle,p2,,True
696894894812565505,https://pbs.twimg.com/media/CaveNQcVIAECyBr.jpg,1,Appenzeller,p1,,True
696894894812565505,https://pbs.twimg.com/media/CaveNQcVIAECyBr.jpg,1,Greater_swiss_mountain_dog,p3,0.067868,True
696900204696625153,https://pbs.twimg.com/media/CavjCdJW0AIB5Oz.jpg,1,Basenji,p3,,True
696900204696625153,https://pbs.twimg.com/media/CavjCdJW0AIB5Oz.jpg,1,Pembroke,p2,0.266953,True
696900204696625153,https://pbs.twimg.com/media/CavjCdJW0AIB5Oz.jpg,1,Chihuahua,p1,0.297735,True
697242256848379904,https://pbs.twimg.com/media/Ca0aIR9WcAAHiPy.jpg,1,Siamese_cat,p2,,False
697242256848379904,https://pbs.twimg.com/media/Ca0aIR9WcAAHiPy.jpg,1,Grey_fox,p1,,True
697242256848379904,https://pbs.twimg.com/media/Ca0aIR9WcAAHiPy.jpg,1,Eskimo_dog,p3,,True
697255105972801536,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg,1,Malinois,p2,,True
697255105972801536,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg,1,Doberman,p3,,True
697255105972801536,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg,1,Great_dane,p1,,True
697259378236399616,https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg,1,Great_dane,p1,,True
697259378236399616,https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg,1,Whippet,p3,,True
697259378236399616,https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg,1,Boxer,p2,,True
697270446429966336,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg,1,Miniature_poodle,p2,,True
697270446429966336,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg,1,Toy_poodle,p1,0.880014,True
697270446429966336,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg,1,Norfolk_terrier,p3,0.00702706,True
697463031882764288,https://pbs.twimg.com/media/Ca3i7CzXIAMLhg8.jpg,1,Pug,p3,,True
697463031882764288,https://pbs.twimg.com/media/Ca3i7CzXIAMLhg8.jpg,1,Golden_retriever,p2,,True
697463031882764288,https://pbs.twimg.com/media/Ca3i7CzXIAMLhg8.jpg,1,Labrador_retriever,p1,,True
697482927769255936,https://pbs.twimg.com/media/Ca31BTgWwAA4uNU.jpg,1,Weasel,p3,0.105442,False
697482927769255936,https://pbs.twimg.com/media/Ca31BTgWwAA4uNU.jpg,1,Bath_towel,p1,,True
697482927769255936,https://pbs.twimg.com/media/Ca31BTgWwAA4uNU.jpg,1,Christmas_stocking,p2,0.108573,True
697575480820686848,https://pbs.twimg.com/media/Ca5JMvMUsAAGMll.jpg,1,Siamese_cat,p1,,True
697575480820686848,https://pbs.twimg.com/media/Ca5JMvMUsAAGMll.jpg,1,Whippet,p2,,True
697575480820686848,https://pbs.twimg.com/media/Ca5JMvMUsAAGMll.jpg,1,Bull_mastiff,p3,0.102595,True
697596423848730625,https://pbs.twimg.com/media/Ca5cPrJXIAImHtD.jpg,1,Collie,p2,0.366578,True
697596423848730625,https://pbs.twimg.com/media/Ca5cPrJXIAImHtD.jpg,1,Pembroke,p3,,True
697596423848730625,https://pbs.twimg.com/media/Ca5cPrJXIAImHtD.jpg,1,Shetland_sheepdog,p1,,True
697616773278015490,https://pbs.twimg.com/media/Ca5uv7RVAAA_QEg.jpg,1,Shih-tzu,p2,,True
697616773278015490,https://pbs.twimg.com/media/Ca5uv7RVAAA_QEg.jpg,1,Lhasa,p1,0.521931,True
697616773278015490,https://pbs.twimg.com/media/Ca5uv7RVAAA_QEg.jpg,1,Tibetan_terrier,p3,,True
697881462549430272,https://pbs.twimg.com/media/Ca9feqDUAAA_z7T.jpg,1,Paper_towel,p2,,True
697881462549430272,https://pbs.twimg.com/media/Ca9feqDUAAA_z7T.jpg,1,Toilet_tissue,p3,,True
697881462549430272,https://pbs.twimg.com/media/Ca9feqDUAAA_z7T.jpg,1,Washbasin,p1,,True
697943111201378304,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg,1,German_short-haired_pointer,p3,0.090816,True
697943111201378304,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg,1,Greater_swiss_mountain_dog,p2,0.110037,True
697943111201378304,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg,1,Great_dane,p1,,True
697990423684476929,https://pbs.twimg.com/media/Ca_ClYOW0AAsvpE.jpg,2,Shetland_sheepdog,p3,,True
697990423684476929,https://pbs.twimg.com/media/Ca_ClYOW0AAsvpE.jpg,2,Pembroke,p1,,True
697990423684476929,https://pbs.twimg.com/media/Ca_ClYOW0AAsvpE.jpg,2,Cardigan,p2,0.015018,True
697995514407682048,https://pbs.twimg.com/media/Ca_HN8UWEAEB-ga.jpg,1,American_staffordshire_terrier,p3,,True
697995514407682048,https://pbs.twimg.com/media/Ca_HN8UWEAEB-ga.jpg,1,Staffordshire_bullterrier,p1,,True
697995514407682048,https://pbs.twimg.com/media/Ca_HN8UWEAEB-ga.jpg,1,Boston_bull,p2,,True
698178924120031232,https://pbs.twimg.com/media/CbBuBhbWwAEGH29.jpg,1,Labrador_retriever,p3,,True
698178924120031232,https://pbs.twimg.com/media/CbBuBhbWwAEGH29.jpg,1,Malinois,p2,0.207753,True
698178924120031232,https://pbs.twimg.com/media/CbBuBhbWwAEGH29.jpg,1,Chesapeake_bay_retriever,p1,0.351868,True
698195409219559425,https://pbs.twimg.com/media/CbB9BTqW8AEVc2A.jpg,1,American_staffordshire_terrier,p2,0.102684,True
698195409219559425,https://pbs.twimg.com/media/CbB9BTqW8AEVc2A.jpg,1,Dalmatian,p3,,True
698195409219559425,https://pbs.twimg.com/media/CbB9BTqW8AEVc2A.jpg,1,Labrador_retriever,p1,,True
698262614669991936,https://pbs.twimg.com/media/CbC6JL_WEAI_PhH.jpg,1,Italian_greyhound,p1,,True
698262614669991936,https://pbs.twimg.com/media/CbC6JL_WEAI_PhH.jpg,1,Staffordshire_bullterrier,p3,,True
698262614669991936,https://pbs.twimg.com/media/CbC6JL_WEAI_PhH.jpg,1,Basset,p2,,True
698342080612007937,https://pbs.twimg.com/ext_tw_video_thumb/698341973569245184/pu/img/Sj3A2vSfbKWSv61T.jpg,1,Saint_bernard,p2,,True
698342080612007937,https://pbs.twimg.com/ext_tw_video_thumb/698341973569245184/pu/img/Sj3A2vSfbKWSv61T.jpg,1,Staffordshire_bullterrier,p3,,True
698342080612007937,https://pbs.twimg.com/ext_tw_video_thumb/698341973569245184/pu/img/Sj3A2vSfbKWSv61T.jpg,1,Boxer,p1,,True
698355670425473025,https://pbs.twimg.com/media/CbEOxQXW0AEIYBu.jpg,1,Sunglasses,p3,0.00130952,True
698355670425473025,https://pbs.twimg.com/media/CbEOxQXW0AEIYBu.jpg,1,Pekinese,p2,,True
698355670425473025,https://pbs.twimg.com/media/CbEOxQXW0AEIYBu.jpg,1,Pug,p1,0.990191,True
698549713696649216,https://pbs.twimg.com/media/CbG_QRJXEAALVWy.jpg,1,Boston_bull,p2,,True
698549713696649216,https://pbs.twimg.com/media/CbG_QRJXEAALVWy.jpg,1,French_bulldog,p1,,True
698549713696649216,https://pbs.twimg.com/media/CbG_QRJXEAALVWy.jpg,1,Boxer,p3,,True
698635131305795584,https://pbs.twimg.com/ext_tw_video_thumb/698635005506015234/pu/img/wQ4yFXTZ-2QLt68b.jpg,1,Kuvasz,p2,,True
698635131305795584,https://pbs.twimg.com/ext_tw_video_thumb/698635005506015234/pu/img/wQ4yFXTZ-2QLt68b.jpg,1,West_highland_white_terrier,p3,,True
698635131305795584,https://pbs.twimg.com/ext_tw_video_thumb/698635005506015234/pu/img/wQ4yFXTZ-2QLt68b.jpg,1,Samoyed,p1,,True
698703483621523456,https://pbs.twimg.com/media/CbJLG0HWwAAV-ug.jpg,1,Welsh_springer_spaniel,p2,0.0306949,True
698703483621523456,https://pbs.twimg.com/media/CbJLG0HWwAAV-ug.jpg,1,Brittany_spaniel,p1,0.931963,True
698703483621523456,https://pbs.twimg.com/media/CbJLG0HWwAAV-ug.jpg,1,Beagle,p3,,True
698710712454139905,https://pbs.twimg.com/media/CbJRrigW0AIcJ2N.jpg,1,Prison,p3,,True
698710712454139905,https://pbs.twimg.com/media/CbJRrigW0AIcJ2N.jpg,1,Shoji,p2,,False
698710712454139905,https://pbs.twimg.com/media/CbJRrigW0AIcJ2N.jpg,1,Samoyed,p1,0.329895,True
698907974262222848,https://pbs.twimg.com/media/CbMFFssWIAAyuOd.jpg,3,Bluetick,p2,0.00555772,True
698907974262222848,https://pbs.twimg.com/media/CbMFFssWIAAyuOd.jpg,3,German_short-haired_pointer,p1,0.983131,True
698907974262222848,https://pbs.twimg.com/media/CbMFFssWIAAyuOd.jpg,3,Curly-coated_retriever,p3,,True
698953797952008193,https://pbs.twimg.com/media/CbMuxV5WEAAIBjy.jpg,1,Shower_cap,p3,,True
698953797952008193,https://pbs.twimg.com/media/CbMuxV5WEAAIBjy.jpg,1,Italian_greyhound,p1,,True
698953797952008193,https://pbs.twimg.com/media/CbMuxV5WEAAIBjy.jpg,1,Redbone,p2,,True
698989035503689728,https://pbs.twimg.com/media/CbNO0DaW0AARcki.jpg,1,Golden_retriever,p3,,True
698989035503689728,https://pbs.twimg.com/media/CbNO0DaW0AARcki.jpg,1,Norfolk_terrier,p1,,True
698989035503689728,https://pbs.twimg.com/media/CbNO0DaW0AARcki.jpg,1,Irish_terrier,p2,0.243349,True
699036661657767936,https://pbs.twimg.com/media/CbN6IW4UYAAyVDA.jpg,1,Weimaraner,p3,,True
699036661657767936,https://pbs.twimg.com/media/CbN6IW4UYAAyVDA.jpg,1,Toyshop,p2,,True
699036661657767936,https://pbs.twimg.com/media/CbN6IW4UYAAyVDA.jpg,1,Chihuahua,p1,,True
699072405256409088,https://pbs.twimg.com/ext_tw_video_thumb/699072391083880449/pu/img/fMp1-dvLMeio1Kzk.jpg,1,Pekinese,p2,,True
699072405256409088,https://pbs.twimg.com/ext_tw_video_thumb/699072391083880449/pu/img/fMp1-dvLMeio1Kzk.jpg,1,Maltese_dog,p3,,True
699072405256409088,https://pbs.twimg.com/ext_tw_video_thumb/699072391083880449/pu/img/fMp1-dvLMeio1Kzk.jpg,1,Shih-tzu,p1,,True
699079609774645248,https://pbs.twimg.com/media/CbOhMUDXIAACIWR.jpg,3,Kelpie,p3,,True
699079609774645248,https://pbs.twimg.com/media/CbOhMUDXIAACIWR.jpg,3,Chesapeake_bay_retriever,p2,,True
699079609774645248,https://pbs.twimg.com/media/CbOhMUDXIAACIWR.jpg,3,Schipperke,p1,,True
699088579889332224,https://pbs.twimg.com/media/CbOpWswWEAE9kvX.jpg,1,Common_iguana,p3,,True
699088579889332224,https://pbs.twimg.com/media/CbOpWswWEAE9kvX.jpg,1,Mousetrap,p1,,True
699088579889332224,https://pbs.twimg.com/media/CbOpWswWEAE9kvX.jpg,1,Banded_gecko,p2,,True
699323444782047232,https://pbs.twimg.com/media/CbR-9edXIAEHJKi.jpg,1,Doormat,p2,,True
699323444782047232,https://pbs.twimg.com/media/CbR-9edXIAEHJKi.jpg,1,Labrador_retriever,p1,,True
699323444782047232,https://pbs.twimg.com/media/CbR-9edXIAEHJKi.jpg,1,Sliding_door,p3,0.077266,False
699370870310113280,https://pbs.twimg.com/media/CbSqE0rVIAEOPE4.jpg,1,Border_terrier,p3,,True
699370870310113280,https://pbs.twimg.com/media/CbSqE0rVIAEOPE4.jpg,1,Cairn,p1,0.337557,True
699370870310113280,https://pbs.twimg.com/media/CbSqE0rVIAEOPE4.jpg,1,Chihuahua,p2,,True
699413908797464576,https://pbs.twimg.com/media/CbTRPXdW8AQMZf7.jpg,1,Samoyed,p1,,True
699413908797464576,https://pbs.twimg.com/media/CbTRPXdW8AQMZf7.jpg,1,Eskimo_dog,p3,,True
699413908797464576,https://pbs.twimg.com/media/CbTRPXdW8AQMZf7.jpg,1,Malamute,p2,,True
699423671849451520,https://pbs.twimg.com/media/CbTaHrRW0AABXmG.jpg,1,Bull_mastiff,p3,,True
699423671849451520,https://pbs.twimg.com/media/CbTaHrRW0AABXmG.jpg,1,Pug,p1,,True
699423671849451520,https://pbs.twimg.com/media/CbTaHrRW0AABXmG.jpg,1,French_bulldog,p2,0.00182486,True
699434518667751424,https://pbs.twimg.com/media/CbTj--1XEAIZjc_.jpg,1,Golden_retriever,p1,,True
699434518667751424,https://pbs.twimg.com/media/CbTj--1XEAIZjc_.jpg,1,Kuvasz,p2,,True
699434518667751424,https://pbs.twimg.com/media/CbTj--1XEAIZjc_.jpg,1,Labrador_retriever,p3,,True
699446877801091073,https://pbs.twimg.com/media/CbTvNpoW0AEemnx.jpg,3,Pembroke,p1,0.9694,True
699446877801091073,https://pbs.twimg.com/media/CbTvNpoW0AEemnx.jpg,3,Cardigan,p2,0.0260588,True
699446877801091073,https://pbs.twimg.com/media/CbTvNpoW0AEemnx.jpg,3,Chihuahua,p3,,True
699691744225525762,https://pbs.twimg.com/media/CbXN7aPWIAE0Xt1.jpg,1,Sea_lion,p2,,True
699691744225525762,https://pbs.twimg.com/media/CbXN7aPWIAE0Xt1.jpg,1,Dugong,p3,0.00576795,True
699691744225525762,https://pbs.twimg.com/media/CbXN7aPWIAE0Xt1.jpg,1,Hippopotamus,p1,,True
699775878809702401,https://pbs.twimg.com/media/CbYac83W4AAUH1O.jpg,1,Otterhound,p3,,True
699775878809702401,https://pbs.twimg.com/media/CbYac83W4AAUH1O.jpg,1,Old_english_sheepdog,p2,0.164931,True
699775878809702401,https://pbs.twimg.com/media/CbYac83W4AAUH1O.jpg,1,Dandie_dinmont,p1,,True
699779630832685056,https://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg,1,German_shepherd,p2,,True
699779630832685056,https://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg,1,Great_dane,p3,0.0590475,True
699779630832685056,https://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg,1,Malinois,p1,,True
699788877217865730,https://pbs.twimg.com/media/CbYmRHyWEAASNzm.jpg,1,Norwegian_elkhound,p3,,True
699788877217865730,https://pbs.twimg.com/media/CbYmRHyWEAASNzm.jpg,1,Border_terrier,p1,0.35506,True
699788877217865730,https://pbs.twimg.com/media/CbYmRHyWEAASNzm.jpg,1,Toy_poodle,p2,,True
699801817392291840,https://pbs.twimg.com/media/CbYyCMcWIAAHHjF.jpg,2,Golden_retriever,p1,,True
699801817392291840,https://pbs.twimg.com/media/CbYyCMcWIAAHHjF.jpg,2,Labrador_retriever,p3,0.0235364,True
699801817392291840,https://pbs.twimg.com/media/CbYyCMcWIAAHHjF.jpg,2,Irish_setter,p2,,True
700002074055016451,https://pbs.twimg.com/media/CbboKP4WIAAw8xq.jpg,1,Schipperke,p2,0.243367,True
700002074055016451,https://pbs.twimg.com/media/CbboKP4WIAAw8xq.jpg,1,Chihuahua,p1,,True
700002074055016451,https://pbs.twimg.com/media/CbboKP4WIAAw8xq.jpg,1,Pug,p3,,True
700029284593901568,https://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg,1,Dandie_dinmont,p3,,True
700029284593901568,https://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg,1,Maltese_dog,p2,0.176828,True
700029284593901568,https://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg,1,West_highland_white_terrier,p1,0.726571,True
700062718104104960,https://pbs.twimg.com/media/CbcfUxoUAAAlHGK.jpg,1,Hummingbird,p1,0.180998,True
